station_id,neighborhood,latitude,longitude
1849009244468810224,elmhurst,40.73813,-73.88104
1849009534951225816,corona,40.74448,-73.86516
1849009654626746672,corona,40.73892,-73.86367
1849009794224623642,corona,40.7458,-73.85945
1849010133527040242,corona,40.75147,-73.8557
1849010295160437584,corona,40.73916,-73.8526
1849747691035224144,hoboken,40.751889392240685,-74.03329162748534
1851254360969534132,elmhurst,40.74841,-73.8751
1851254468343716806,corona,40.73715,-73.85614
1851674088959433552,elmhurst,40.74454,-73.88112
1851674145014649512,corona,40.74713,-73.85502
1851674198082642572,corona,40.7408,-73.84978
1851947582840610924,jackson-heights,40.75947,-73.88431
1851955603137491568,fort-greene,40.697926,-73.97663
1851999409149780880,prospect-lefferts-gardens,40.65159,-73.93535
1854255035042870020,woodside,40.74952,-73.90265
1854537815365165328,north-corona,40.74962,-73.86677
1854538169357726138,east-elmhurst,40.75951,-73.86491
1854538387432581604,corona,40.74535,-73.8558
1854538793462575652,corona,40.74046,-73.8565
1854538962214948918,corona,40.74214,-73.85418
1856766912456610780,jackson-heights,40.75437,-73.87833
1856767203049599002,corona,40.74311,-73.85715
1856767361963389606,corona,40.74096,-73.85357
1856767555236917834,corona,40.73802,-73.86103
1856847127505992556,corona,40.74984,-73.86156
1857217122161783302,corona,40.74612,-73.85272
1857217349795049790,bedford-stuyvesant,40.6904,-73.9277
1857515306802639416,brownsville,40.67319,-73.91083
1859088223746072684,bedford-stuyvesant,40.6803560840434,-73.9476791024208
1859438049977968878,washington-heights-south,40.83402740143528,-73.94510813442648
1859808514684217788,corona,40.74582,-73.86433
1859811213834095332,corona,40.74336,-73.85129
1860187181307969634,mount-hope,40.84731,-73.89981
1860187301567054286,tremont,40.84234,-73.89409
1860187430946456420,tremont,40.84311,-73.89149
1860187692409078310,west-farms,40.84188,-73.8855
1860188069348460678,west-farms,40.84096,-73.87923
1860188194745712748,mount-hope,40.85014,-73.89818
1860188331547447938,tremont,40.84666,-73.88991
1860188607062574024,west-farms,40.84463,-73.87988
1860188747953293684,west-farms,40.84605,-73.88426
1860188907884823208,tremont,40.85025,-73.89301
1860189075388547142,tremont,40.85079,-73.88945
1860189190334925058,tremont,40.85198,-73.89438
1860189327773878824,belmont,40.85157,-73.88475
1860189426558126796,tremont,40.85455,-73.89507
1860189650739626488,belmont,40.8561,-73.88625
